시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일
강서구,11500000690,고운아이어린이집,가정,정상,07809,서울특별시 강서구 마곡중앙1로 71 1307동 101호(공항동,마곡13단지힐스테이트마스터),02-2665-5757,02-2665-5757,,3,55,0,4,7,20,20,37.556909852,126.8178734241,미운영,2017-06-07,,,,2022-10-26,일반,2,2,1,0,0,0,4,0,0,9,0,5,7,0,0,0,8,0,0,20,33,33,0,33,0,1,5,0,0,0,0,0,0,0,7,2022-10-26 22:04:06.0
강서구,11500000689,하늘빛어린이집,가정,폐지,07809,서울특별시 강서구 마곡중앙1로 71 1309동 104호(마곡동,마곡13단지힐스테이트마스터),02-2652-4675,02-2652-4675,,4,66,0,4,0,20,0,37.5585674410454,126.81771546767959,미운영,2017-05-18,,,2020-02-29,2022-10-26,일반,1,0,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:07.0
강서구,11500000688,고운아이어린이집,가정,폐지,07809,서울특별시 강서구 마곡중앙1로 71,02-2665-5757,02-2665-5757,,3,55,0,0,0,20,0,37.556909852,126.8178734241,,2017-05-11,,,2017-05-24,2022-10-26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000687,마곡아이솔어린이집,가정,폐지,07809,서울특별시 강서구 마곡중앙1로 71 1301동 101호(마곡동,마곡13단지힐스테이트마스터),02-6080-7839,02-6080-7839,,3,55,0,4,0,20,0,37.556909852,126.8178734241,미운영,2017-05-11,,,2022-03-02,2022-10-26,일반,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000278,보라어린이집,가정,폐지,07579,서울특별시 강서구 공항대로39길 100 103동 105호(등촌동,등촌대림아파트),02-3661-7715,02-3661-7716,,3,66,1,5,0,20,0,37.5636154647,126.8473940123,미운영,2017-05-11,,,2022-05-01,2022-10-26,일반,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000686,마곡두린아이어린이집,가정,정상,07809,서울특별시 강서구 마곡중앙1로 71 1305동 102호(마곡동, 마곡13단지힐스테이트마스터),02-2663-0207,02-2663-0207,,3,55,0,4,6,20,20,37.556909852,126.8178734241,미운영,2017-05-10,,,,2022-10-26,일반,3,3,1,0,0,0,3,0,0,10,3,5,7,0,0,0,5,0,0,20,40,20,40,0,0,1,4,0,0,0,0,0,0,0,6,2022-10-26 22:04:06.0
강서구,11500000682,구립 밤비어린이집,국공립,정상,07566,서울특별시 강서구 공항대로45길 68-6 106동 104호(등촌동, 등촌서광마을아파트),02-3662-8003,02-3662-3110,,3,60,0,5,8,20,20,37.55768754323786,126.85763783742568,미운영,2017-03-01,,,,2022-10-26,야간연장,2,2,2,0,0,0,0,0,0,6,4,8,8,0,0,0,0,0,0,20,43,0,29,29,0,1,6,0,0,0,0,0,1,0,8,2022-10-26 22:04:06.0
강서구,11500000683,구립 코알라아가마을어린이집,국공립,정상,07531,서울특별시 강서구 허준로 175 608동 101호(가양동, 가양6단지아파트),02-2668-3955,02-2668-3955,,3,43,0,4,8,16,16,37.566470,126.977963,미운영,2017-03-01,,,,2022-10-26,야간연장,3,1,2,0,0,0,1,0,0,7,6,5,0,0,0,0,5,0,0,16,33,17,17,33,0,1,5,0,0,0,0,0,1,0,8,2022-10-26 22:04:06.0
강서구,11500000684,구립 큰별어린이집,국공립,정상,07578,서울특별시 강서구 화곡로63가길 71 1005동 106호(등촌동, 등촌주공10단지아파트),02-3664-4775,02-3664-4775,,3,50,0,4,6,15,14,37.56247711013051,126.84830944525926,미운영,2017-03-01,,,,2022-10-26,야간연장,3,0,0,0,0,0,2,0,0,5,6,0,0,0,0,0,8,0,0,14,60,20,0,20,0,1,4,0,0,0,0,0,1,0,6,2022-10-26 22:04:06.0
강서구,11500000685,구립 아기별어린이집,국공립,정상,07651,서울특별시 강서구 강서로 348 108동 101호(내발산동, 우장산힐스테이트),02-3661-8846,02-3661-8846,,3,60,0,5,7,20,20,37.55649443745211,126.83891250069011,미운영,2017-03-01,,,,2022-10-26,야간연장,2,2,1,0,0,0,2,0,0,7,4,5,6,0,0,0,5,0,0,20,33,17,17,33,0,1,5,0,0,0,0,0,1,0,7,2022-10-26 22:04:06.0
강서구,11500000681,구립 꼬꼬마라인어린이집,국공립,정상,07548,서울특별시 강서구 화곡로68길 33 102동 101호(등촌동, 라인아파트),02-6736-2352,02-6736-2352,,4,60,0,4,8,20,20,37.55935917424414,126.85601336522251,미운영,2017-03-01,,,,2022-10-26,야간연장,2,1,2,0,0,0,1,0,0,6,4,4,9,0,0,0,3,0,0,20,43,0,14,43,0,1,6,0,0,0,0,0,1,0,8,2022-10-26 22:04:06.0
강서구,11500000680,딩동댕어린이집,가정,폐지,07599,서울특별시 강서구 마곡서1로 81 803-102,02-2663-3496,,,4,60,0,4,0,20,0,37.562985742102505,126.81994575850784,미운영,2016-11-10,,,2019-03-15,2022-10-26,일반,1,2,2,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000679,마곡8 열린숲어린이집,국공립,정상,07599,서울특별시 강서구 마곡서1로 81 807동 1층(마곡동, 마곡엠밸리8단지),02-2039-8301,02-2039-8302,,6,203,1,10,17,65,62,37.5643648577,126.8191546599,미운영,2016-11-01,,,,2022-10-26,장애아통합,야간연장,3,2,2,1,1,1,0,0,1,11,6,8,11,11,7,16,0,0,3,62,33,7,47,13,0,1,15,0,0,0,0,0,1,0,17,2022-10-26 22:04:06.0
강서구,11500000678,마곡12 온새미어린이집,국공립,정상,07808,서울특별시 강서구 공항대로 140 1205동 1층(마곡동, 마곡엠밸리 12단지),02-2088-1722,02-2028-1721,,4,149,0,8,10,46,43,37.55966597231936,126.82319068389837,미운영,2016-11-01,,,,2022-10-26,야간연장,0,3,2,0,0,0,0,1,0,6,0,15,14,0,0,0,0,14,0,43,75,0,0,25,0,1,8,0,0,0,0,0,1,0,10,2022-10-26 22:04:06.0
강서구,11500000677,마곡10 별솔어린이집,국공립,정상,07629,서울특별시 강서구 마곡중앙1로 72 1012동 1층(마곡동, 마곡엠밸리10단지),02-6964-6630,02-6964-6631,http://cafe.daum.net/byulsol10,5,194,1,12,15,58,58,37.55965488767964,126.8188502732229,미운영,2016-11-01,,,,2022-10-26,야간연장,2,2,2,1,1,0,0,2,0,10,6,10,14,15,0,0,0,13,0,58,39,23,0,39,0,1,13,0,0,0,0,0,1,0,15,2022-10-26 22:04:06.0
강서구,11500000676,마곡11 나무햇살어린이집,국공립,정상,07808,서울특별시 강서구 공항대로 124 1103동 1층(마곡동,마곡엠밸리11단지),02-6958-7701,02-6958-7702,http://cafe.daum.net/suntree11,4,137,0,9,11,45,40,37.5594155172,126.8208145121,미운영,2016-11-01,,,,2022-10-26,야간연장,2,2,2,1,0,0,0,0,0,7,6,10,14,10,0,0,0,0,0,40,44,22,0,33,0,1,9,0,0,0,0,0,1,0,11,2022-10-26 22:04:06.0
강서구,11500000675,행복한어린이집,가정,정상,07629,서울특별시 강서구 마곡중앙1로 72 1018동 101호(마곡동, 마곡엠밸리10단지),02-6398-7839,,,3,71,1,4,7,20,19,37.5589997244,126.819937242,미운영,2016-10-19,,,,2022-10-26,일반,3,2,2,0,0,0,0,0,0,7,3,9,7,0,0,0,0,0,0,19,17,50,33,0,0,1,5,0,0,0,0,0,0,0,7,2022-10-26 22:04:07.0
강서구,11500000674,미소어린이집,가정,정상,07599,서울특별시 강서구 마곡서1로 81 804동 103호(마곡동, 마곡엠벨리 8단지),02-6448-9984,02-6448-9984,,4,64,0,4,7,20,20,37.563670426951155,126.81989883641194,미운영,2016-09-30,,,,2022-10-26,일반,2,3,3,0,0,0,3,0,0,11,3,0,7,0,0,0,10,0,0,20,50,17,17,17,0,1,5,0,0,0,0,0,0,0,7,2022-10-26 22:04:06.0
강서구,11500000670,구립 드보라어린이집,국공립,정상,07638,서울특별시 강서구 강서로47길 63 103호(내발산동, 예스빌),02-2666-5300,0504-146-7129,,4,65,0,5,9,19,18,37.55276914740062,126.83267244827837,미운영,2016-09-01,,,,2022-10-26,야간연장,1,1,0,0,0,0,4,0,0,6,2,0,0,0,0,0,16,0,0,18,43,14,0,43,0,1,6,0,0,0,0,0,1,0,9,2022-10-26 22:04:06.0
강서구,11500000673,구립 태진한솔어린이집,국공립,정상,07556,서울특별시 강서구 공항대로71길 54 103동 101호(염창동, 태진한솔아파트),02-6091-2279,,blog.daum.net/tytrm,3,53,0,4,8,19,19,37.5492839899893,126.8739296281651,미운영,2016-09-01,,,,2022-10-26,야간연장,0,1,0,0,0,0,4,0,0,5,0,5,0,0,0,0,14,0,0,19,57,0,29,14,0,1,6,0,0,0,0,0,1,0,8,2022-10-26 22:04:06.0
강서구,11500000669,구립 늘사랑어린이집,국공립,정상,07671,서울특별시 강서구 등촌로 163 102동 102호(등촌동, 등촌아이파크),02-2658-1342,,,3,79,0,4,11,20,19,37.544730041123245,126.86159072864576,미운영,2016-09-01,,,,2022-10-26,야간연장,2,2,2,0,0,0,0,0,0,6,4,6,9,0,0,0,0,0,0,19,44,0,11,44,0,1,8,0,0,0,0,0,1,0,11,2022-10-26 22:04:06.0
강서구,11500000671,구립 소은어린이집,국공립,정상,07535,서울특별시 강서구 양천로67길 77 104동 101호(염창동, 우성1차아파트),02-3661-6494,0504-186-6494,,3,53,0,4,9,19,19,37.556160417734354,126.87143669655397,미운영,2016-09-01,,,,2022-10-26,일반,0,2,1,0,0,0,2,0,0,5,0,6,6,0,0,0,7,0,0,19,63,0,13,25,0,1,7,0,0,0,0,0,1,0,9,2022-10-26 22:04:06.0
강서구,11500000668,구립 보솜어린이집,국공립,정상,07588,서울특별시 강서구 공항대로43길 39 1106동 1층 6호,02-2658-0223,02-2658-0228,http://cafe.naver.com/bosom2233,4,96,3,6,10,28,23,37.55925381750452,126.84955783671603,미운영,2016-09-01,,,,2022-10-26,야간연장,1,1,1,0,0,0,2,0,0,5,3,5,7,0,0,0,8,0,0,23,57,43,0,0,0,1,7,0,0,0,0,0,1,0,10,2022-10-26 22:04:06.0
강서구,11500000672,구립 뽄다어린이집,국공립,정상,07768,서울특별시 강서구 강서로17라길 7-8 (화곡동),02-2648-0148,,,4,68,0,6,10,20,20,37.53287850303851,126.84033794802278,미운영,2016-09-01,,,,2022-10-26,야간연장,2,1,1,0,0,0,2,0,0,6,6,5,5,0,0,0,4,0,0,20,33,22,0,44,0,1,8,0,0,0,0,0,1,0,10,2022-10-26 22:04:06.0
강서구,11500000667,홈플러스어린이집,직장,정상,07567,서울특별시 강서구 화곡로 398 1층(등촌동, 홈플러스 강서점 앤 본사사옥),070-4727-8805,070-4727-8810,www.puruni.com/homeplus,4,187,1,22,15,49,35,37.55847113235181,126.85481991608414,미운영,2016-08-23,,,,2022-10-26,일반,0,4,2,0,0,1,0,2,0,9,0,11,10,0,0,5,0,9,0,35,33,17,8,42,0,1,12,0,0,0,0,0,2,0,15,2022-10-26 22:04:07.0
강서구,11500000666,귀염둥이어린이집,가정,폐지,07571,서울특별시 강서구 화곡로64길 50 201동 104호,02-2659-6633,02-2659-6633,,3,59,0,4,0,13,0,37.556075502769495,126.85565299907711,미운영,2016-08-08,,,2021-04-30,2022-10-26,일반,1,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000664,마곡 이화어린이집,민간,정상,07599,서울특별시 강서구 마곡중앙3로 74 관리동 1층(마곡동,마곡힐스테이트),02-2663-7171,02-2663-7178,,6,301,2,13,17,79,75,37.564695317749695,126.81843399043143,미운영,2016-07-28,,,,2022-10-26,일반,1,6,4,1,0,0,0,0,0,12,3,30,28,14,0,0,0,0,0,75,60,13,7,20,0,1,15,0,0,0,0,0,1,0,17,2022-10-26 22:04:06.0
강서구,11500000665,미즈메디어린이집,직장,정상,07682,서울특별시 강서구 우장산로4길 25 1004동 1층 101호,02-2659-1419,02-2659-1415,,3,55,0,7,3,19,3,37.55319663608357,126.8394616826253,미운영,2016-07-27,,,,2022-10-26,일반,2,2,1,1,0,0,2,0,0,8,1,0,0,0,0,0,2,0,0,3,0,50,0,50,0,1,1,0,0,0,0,0,1,0,3,2022-10-26 22:04:06.0
강서구,11500000661,구립 푸른별어린이집,국공립,정상,07634,서울특별시 강서구 강서로47길 158 201동 104호,02-2667-2288,02-2667-2289,,3,72,0,4,12,20,20,37.55385752180608,126.82764070341363,미운영,2016-06-01,,,,2022-10-26,야간연장,3,2,1,0,0,0,0,0,0,6,6,7,7,0,0,0,0,0,0,20,40,0,30,30,0,1,9,0,0,0,0,0,1,0,12,2022-10-26 22:04:06.0
강서구,11500000663,구립 아장닷컴어린이집,국공립,폐지,07678,서울특별시 강서구 화곡로42나길 30-17 101호(화곡동, 유니크빌),02-2602-8554,02-2602-3999,,3,78,0,5,0,18,0,37.54739085926599,126.84781636842997,미운영,2016-06-01,,,2019-02-28,2022-10-26,야간연장,1,3,2,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000662,구립 스마일어린이집,국공립,정상,07691,서울특별시 강서구 강서로 266 114동 103호(화곡동, 우장산아이파크 이편한세상),02-6278-7737,02-6053-7739,,3,85,0,4,7,20,20,37.548261224015164,126.84097959090523,미운영,2016-06-01,,,,2022-10-26,야간연장,2,2,1,0,0,0,0,0,0,5,5,9,6,0,0,0,0,0,0,20,50,0,0,50,0,1,5,0,0,0,0,0,1,0,7,2022-10-26 22:04:06.0
강서구,11500000660,구립 노블키즈어린이집,국공립,정상,07634,서울특별시 강서구 강서로47길 108 109동 102호,02-6012-2430,02-2667-2430,,3,70,0,6,8,20,19,37.55356618290405,126.83053400937764,미운영,2016-06-01,,,,2022-10-26,야간연장,1,3,2,0,0,0,0,0,0,6,3,9,7,0,0,0,0,0,0,19,57,0,29,14,0,1,6,0,0,0,0,0,1,0,8,2022-10-26 22:04:06.0
강서구,11500000659,한국공항공사어린이집,직장,정상,07505,서울특별시 강서구 하늘길 78 .,02-2660-2630,02-2665-7106,www.puruni.com/airport,7,389,1,33,20,85,54,37.561100396099874,126.79900035437364,미운영,2016-03-01,,,,2022-10-26,일반,2,4,2,0,0,1,0,4,0,13,6,10,13,0,0,7,0,18,0,54,31,13,31,13,13,1,16,0,0,0,0,0,2,0,20,2022-10-26 22:04:07.0
강서구,11500000658,아름어린이집,가정,폐지,07741,서울특별시 강서구 등촌로5길 18-22 은성하이츠 101호,02-6494-0079,0504-493-3797,,3,66,0,4,0,19,0,37.53418214633128,126.86245199449578,미운영,2016-02-15,,,2022-03-01,2022-10-26,일반,1,2,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:07.0
강서구,11500000657,그레이스어린이집,가정,폐지,07701,서울특별시 강서구 강서로34길 21-18 101호(화곡동, 그레이스빌),02-2697-5050,,,2,63,0,0,0,14,0,37.543640185846776,126.84044626074846,,2016-02-04,,,2020-11-21,2022-10-26,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000583,도토리어린이집,가정,정상,07738,서울특별시 강서구 곰달래로51길 46,02-2649-4912,,,3,57,0,4,7,20,19,37.53381953515228,126.8580875919368,미운영,2015-12-03,,,,2022-10-26,일반,3,2,1,0,0,0,0,0,0,6,9,5,5,0,0,0,0,0,0,19,33,17,0,17,33,1,5,0,0,0,0,0,0,0,7,2022-10-26 22:04:06.0
강서구,11500000656,KB강서어린이집,직장,정상,07544,서울특별시 강서구 양천로 643 2층,02-3665-8101,02-3665-8102,http://www.puruni.com/kbgangseo,4,213,1,19,16,70,48,37.55359354991705,126.86904358950882,미운영,2015-08-20,,,,2022-10-26,일반,0,2,3,0,0,2,0,3,0,10,0,8,10,0,0,10,0,20,0,48,23,0,23,23,31,1,13,0,0,0,0,0,2,0,16,2022-10-26 22:04:06.0
강서구,11500000655,강서힐스테이트어린이집,민간,정상,07694,서울특별시 강서구 우현로 67,02-2607-7893,02-2607-7894,,4,263,1,9,9,82,31,37.54754275347946,126.83739616747499,미운영,2015-08-18,,,,2022-10-26,일반,3,1,3,0,0,0,0,0,0,7,9,5,17,0,0,0,0,0,0,31,86,0,14,0,0,1,7,0,0,0,0,0,1,0,9,2022-10-26 22:04:06.0
강서구,11500000654,하나린어린이집,민간,정상,07630,서울특별시 강서구 수명로1길 133,02-2665-6300,02-2665-6330,,6,230,1,12,15,83,76,37.55392287237102,126.82551293963134,운영,2015-08-07,,,,2022-10-26,일반,0,0,1,2,1,1,0,1,0,6,0,0,2,24,18,15,0,17,0,76,60,30,10,0,0,1,10,0,0,0,0,0,1,0,15,2022-10-26 22:04:07.0
강서구,11500000653,지니어스어린이집,민간,정상,07550,서울특별시 강서구 화곡로68길 102 서울 시니어스 가양타워 1층,02-3663-1004,02-3665-3633,genius.kidis.co.kr,5,150,0,12,11,49,49,37.55698814757196,126.85933170908924,미운영,2015-05-11,,,,2022-10-26,일반,1,4,4,0,0,0,0,0,0,9,3,20,26,0,0,0,0,0,0,49,44,0,22,22,11,1,9,0,0,0,0,0,1,0,11,2022-10-26 22:04:07.0
강서구,11500000651,블루나인어린이집,직장,폐지,07564,서울특별시 강서구 화곡로66길 186-4 186-4,02-3665-9295,,,10,347,1,20,0,99,0,37.55392500399374,126.86260131755739,미운영,2015-02-26,,,2022-10-04,2022-10-26,일반,2,1,1,1,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000652,리나어린이집,민간,폐지,07724,서울특별시 강서구 초록마을로22길 24,02-2602-9328,,,6,129,0,8,0,47,0,37.539695721825304,126.85015836214036,미운영,2015-02-26,,,2022-04-15,2022-10-26,일반,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000650,화곡본어린이집,민간,폐지,07677,서울특별시 강서구 초록마을로11길 28,02-2606-9788,,,6,154,1,7,0,58,0,37.54349711620465,126.84951255901718,운영,2015-02-16,,,2022-03-02,2022-10-26,일반,1,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:07.0
강서구,11500000649,마곡아이숲어린이집,가정,정상,07811,서울특별시 강서구 마곡중앙로 36 1503동 105호(발산1동, 마곡엠밸리15단지),02-6448-7839,02-6448-7839,,3,76,0,4,6,20,20,37.557316854074074,126.82730226164216,미운영,2015-01-16,,,,2022-10-26,일반,2,0,1,0,0,0,2,0,0,5,5,0,6,0,0,0,9,0,0,20,60,0,0,40,0,1,4,0,0,0,0,0,0,0,6,2022-10-26 22:04:06.0
강서구,11500000648,우리별어린이집,가정,폐지,07532,서울특별시 강서구 허준로 234 909동 112호(가양동,가양9단지아파트),02-3662-3332,,,2,24,0,2,0,8,0,37.55857186122751,126.86373814672443,미운영,2015-01-02,,,2020-03-02,2022-10-26,일반,2,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:07.0
강서구,11500000647,마곡3 연두어린이집,국공립,정상,07598,서울특별시 강서구 마곡서1로 132,02-2666-3353,02-2666-3353,,4,130,2,7,9,30,25,37.568531921665524,126.81971960602071,미운영,2014-12-04,,,,2022-10-26,야간연장,1,2,2,0,0,0,0,0,0,5,3,10,12,0,0,0,0,0,0,25,43,14,29,0,14,1,7,0,0,0,0,0,1,0,9,2022-10-26 22:04:06.0
강서구,11500000646,꿈마루어린이집,가정,폐지,07519,서울특별시 강서구 방화대로48길 40 217동 101호(방화3동,도시개발아파트),070-4236-6387,02-2663-6387,,3,31,0,6,0,11,0,37.57424490739199,126.82016769754317,미운영,2014-11-20,,,2019-05-31,2022-10-26,일반,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000638,마곡14 아이마당어린이집,국공립,정상,07630,서울특별시 강서구 마곡중앙로 33 상가동 1층,02-2661-1477,02-2661-1433,,7,345,3,10,18,95,70,37.556467136900004,126.82602195252238,미운영,2014-10-22,,,,2022-10-26,장애아통합,야간연장,0,0,3,2,1,1,0,0,2,9,0,0,18,18,14,14,0,0,6,70,57,7,36,0,0,1,12,2,0,0,0,0,1,0,18,2022-10-26 22:04:06.0
강서구,11500000643,마곡5 해맑은어린이집,국공립,정상,07599,서울특별시 강서구 마곡서1로 111-11,02-2666-0008,02-2664-0009,,5,180,1,8,13,66,65,37.56583633004313,126.81749401678289,미운영,2014-10-22,,,,2022-10-26,야간연장,0,2,2,1,1,1,0,0,0,7,0,9,12,12,12,20,0,0,0,65,30,10,20,20,20,1,10,0,0,0,0,0,1,0,13,2022-10-26 22:04:06.0
강서구,11500000644,마곡6 마곡숲어린이집,국공립,정상,07798,서울특별시 강서구 마곡서1로 100,02-2698-1004,02-2698-1004,,8,534,4,16,19,93,92,37.56575310518382,126.8196221692863,미운영,2014-10-22,,,,2022-10-26,야간연장,3,3,2,1,1,1,0,0,0,11,9,14,14,15,20,20,0,0,0,92,56,31,0,0,13,1,16,0,0,0,0,0,2,0,19,2022-10-26 22:04:06.0
강서구,11500000645,마곡7 미래꿈어린이집,국공립,정상,07798,서울특별시 강서구 마곡서로 133,02-2664-0707,02-2664-0770,http://cafe.naver.com/future4242,6,240,4,13,17,88,71,37.56585522887451,126.82280253281548,미운영,2014-10-22,,,,2022-10-26,야간연장,3,2,2,1,1,1,0,0,0,10,9,10,14,12,6,20,0,0,0,71,43,0,7,29,21,1,14,0,0,0,0,0,2,0,17,2022-10-26 22:04:06.0
강서구,11500000640,마곡2 해오름어린이집,국공립,정상,07598,서울특별시 강서구 마곡서1로 146,02-2661-0204,02-2666-0004,,3,117,1,8,9,39,31,37.569587439388776,126.82046046754854,미운영,2014-10-22,,,,2022-10-26,야간연장,0,2,2,1,0,0,0,0,0,5,0,10,13,8,0,0,0,0,0,31,57,0,14,14,14,1,7,0,0,0,0,0,1,0,9,2022-10-26 22:04:06.0
강서구,11500000641,마곡4 꿈의숲어린이집,국공립,정상,07595,서울특별시 강서구 마곡서로 175,02-2663-4440,02-2663-4440,,3,171,2,8,13,34,34,37.56891668623279,126.82392495259778,미운영,2014-10-22,,,,2022-10-26,야간연장,2,3,2,0,0,0,0,0,0,7,6,14,14,0,0,0,0,0,0,34,36,27,27,0,9,1,11,0,0,0,0,0,1,0,13,2022-10-26 22:04:06.0
강서구,11500000642,마곡15 누리어린이집,국공립,정상,07811,서울특별시 강서구 마곡중앙로 36,02-2663-0015,02-2663-1511,,6,485,3,13,16,82,70,37.557316854074074,126.82730226164216,미운영,2014-10-22,,,,2022-10-26,야간연장,1,2,2,1,1,1,0,0,0,8,3,10,14,12,17,14,0,0,0,70,23,0,39,31,8,1,13,0,0,0,0,0,2,0,16,2022-10-26 22:04:06.0
강서구,11500000639,마곡1 하람어린이집,국공립,정상,07598,서울특별시 강서구 마곡서1로 131,02-2663-0101,02-2663-0112,,3,129,1,7,9,23,22,37.56842182518171,126.81842947299282,미운영,2014-10-22,,,,2022-10-26,야간연장,2,1,1,0,0,0,1,0,0,5,5,5,7,0,0,0,5,0,0,22,71,14,0,0,14,1,7,0,0,0,0,0,1,0,9,2022-10-26 22:04:06.0
강서구,11500000637,고은어린이집,가정,폐지,07798,서울특별시 강서구 마곡서로 133 마곡엠벨리 711-101,02-711-7714,02-2662-7735,akazium@naver.com,5,104,0,5,0,20,0,37.56409096799865,126.82393178344603,미운영,2014-10-08,,,2018-02-28,2022-10-26,일반,0,1,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:06.0
강서구,11500000634,강서한강자이어린이집,민간,정상,07528,서울특별시 강서구 양천로55길 55 강서한강자이 관리동어린이집,02-3661-4650,02-3661-4651,,7,219,1,16,17,70,65,37.566470756263094,126.84812165829542,미운영,2014-09-24,,,,2022-10-26,일반,3,6,4,0,0,0,0,0,0,13,9,30,26,0,0,0,0,0,0,65,7,0,36,57,0,1,14,0,0,0,0,0,1,0,17,2022-10-26 22:04:06.0
강서구,11500000636,진양아이어린이집,민간,폐지,07726,서울특별시 강서구 까치산로 18-10,02-2699-9041,,,5,103,0,7,0,37,0,37.541358705126676,126.84302193491388,미운영,2014-09-23,,,2022-09-01,2022-10-26,일반,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:07.0
강서구,11500000633,초롱어린이집,가정,정상,07694,서울특별시 강서구 우현로 67 118-101(화곡동,강서힐스테이트),02-2601-6833,02-2601-6833,kymskj2@naver.com,3,62,5,4,6,20,19,37.54754275347946,126.83739616747499,미운영,2014-09-22,,,,2022-10-26,야간연장,2,2,2,0,0,0,3,0,0,9,6,5,8,0,0,0,0,0,0,19,40,0,0,20,40,1,4,0,0,0,0,0,0,0,6,2022-10-26 22:04:07.0
강서구,11500000632,사랑별어린이집,가정,폐지,07694,서울특별시 강서구 우현로 67 135동 105호,02-2603-6321,,,3,69,2,4,0,20,0,37.54754275347946,126.83739616747499,미운영,2014-09-19,,,2019-03-01,2022-10-26,일반,0,2,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2022-10-26 22:04:07.0
강서구,11500000631,리라어린이집,민간,정상,07723,서울특별시 강서구 초록마을로18길 36,02-2605-3355,02-2605-3345,,8,197,1,10,15,74,69,37.54056985856524,126.84887574615324,운영,2014-09-12,,,,2022-10-26,일반,2,2,2,1,1,1,0,0,0,9,6,10,14,13,15,11,0,0,0,69,67,17,17,0,0,1,12,0,0,0,0,0,1,0,15,2022-10-26 22:04:06.0
